,336238,337321,338995,339099,339201,339202
2020-08-14,0.9313235664844672,2.722963045624124,2.370672981145307,-5.0774537524150585,-5.909165836247972,-0.07003153515136162
2020-08-20,0.7795157726671382,3.018095960907062,2.1569405450862753,-5.338579899234356,-5.664818628091843,-0.09141787103203214
2020-08-26,0.22109795408615085,3.9020877996744767,2.39494855224969,-5.012014198697024,-5.786298592475792,0.549774481365036
2020-09-01,-0.7957463036498105,4.3990468805141285,2.4841399681644685,-5.171165290173528,-6.994662545283198,0.7798511622702673
2020-09-07,-0.9087279563639363,4.608675749383495,2.480440135466856,-5.464024950531645,-7.326261975574406,0.7078827280059343
2020-09-13,-0.7066349301474162,4.448806708604555,2.6213886147882626,-5.997123366880784,-7.604797543713289,0.4197511666914391
2020-09-19,-0.3821208457901717,4.439286754056744,2.697830985089176,-6.259231806919505,-7.696934418744495,0.29667952196776426
2020-09-25,-0.7864516299730759,5.171949647260148,3.0941149588738757,-6.16253107560885,-7.857357552782016,0.5632965888637322
2020-10-01,-1.0891017976221589,5.660638891231216,2.8561269248661176,-6.617874378734289,-7.859126677672052,0.26536848003078006
2020-10-07,-0.888402415739658,6.195720755144946,3.0299223469595384,-6.676996097667358,-7.705395971082176,0.2947033155233125
2020-10-13,-1.0939508741784802,6.61285032402927,3.09503900094359,-6.566182745936473,-8.122687473237885,0.320595052329093
2020-10-19,-1.5361822455559278,7.017474486057247,3.041470643069295,-6.885642274438419,-8.251838260326734,0.11707482355343224
2020-10-25,-0.9706243238263799,6.555487066193378,3.3960160290036026,-7.2310679937431495,-9.026612953808286,-0.34976490898131196
2020-10-31,-0.3223651938714456,7.058623098203511,3.4017082656249187,-7.302871277803018,-7.747069026757107,-0.6009375396178251
2020-11-06,-0.41459240621976523,7.033652304110205,3.2311903236136503,-6.829454744439964,-8.118561317355848,-0.5374582051964785
2020-11-12,-1.2412135098975536,6.953600731938912,3.440589269814142,-7.05068658482651,-9.296728922534669,-0.7096635921219958
2020-11-18,-0.8292596348958492,7.019768694025255,3.4013100439504864,-7.246379397905995,-8.596784412863926,-1.0914767342431668
2020-11-24,-0.8863785752897941,7.694007850543829,3.4923813582194283,-6.871377289014889,-7.446983269847067,-0.9638922764551152
2020-11-30,-1.9054591197343917,8.031168294052442,3.4135253593216,-6.403698082685072,-8.60337761732697,-0.6334873277973552
2020-12-06,-2.354297176248325,7.580171960521652,3.5418460154287175,-6.663449596664863,-9.787733105789,-0.995008564819182
2020-12-12,-1.7344045110956543,7.327265505764907,3.3361549366956433,-6.843720216570965,-8.623349769648966,-1.471070882635063
2020-12-18,-1.233086083978665,6.4342732264525155,3.7925195829205762,-6.916019958751711,-9.28657802007402,-1.7862737294027955
2020-12-24,-0.9267549108437558,6.48791520788986,4.194448826387843,-6.657110712197042,-9.239057485567827,-1.633166918260403
2020-12-30,-0.7943306369168956,9.17493120774158,5.248131813421589,-6.235795404383035,-8.184365971866077,-0.15693566541954596
